Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Fluent languages,Ethnicity,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
65d36a5f1bccc015d5ea0989,6032b41809e86b2d25e6abf5,APPROVED,Not Applicable,2024-02-19T14:49:10.303000Z,2024-02-19T15:01:31.074000Z,2024-02-20T14:48:56.745000Z,2024-02-19T15:01:31.672808Z,741.0,CBCT4R5Q,462,"English, Portuguese",White/Caucasian,40,Female,White,Portugal,Portugal,Portugal,Portuguese,No,Full-Time
65d36a66838879c097ea0939,60ed8a50f6799ac63ad1cc81,APPROVED,Not Applicable,2024-02-19T14:49:17.137000Z,2024-02-19T14:59:02.478000Z,2024-02-20T14:48:55.741000Z,2024-02-19T14:59:03.028177Z,586.0,CBCT4R5Q,186,"Afrikaans, English",African,30,Female,Black,South Africa,South Africa,South Africa,English,No,Full-Time
65d36a7114e06450dba0e4da,5ec2cf4c3542420fa914f4b9,APPROVED,Not Applicable,2024-02-19T14:49:30.619000Z,2024-02-19T14:55:10.394000Z,2024-02-20T14:48:54.417000Z,2024-02-19T14:55:10.970965Z,340.0,CBCT4R5Q,359,"English, Portuguese",White/Caucasian,29,Female,White,Portugal,Belgium,Portugal,Portuguese,No,Full-Time
65d36eb9e6e19588932f820a,58f4046efb4d7500014aedfc,APPROVED,Not Applicable,2024-02-19T15:07:40.699000Z,2024-02-19T15:38:18.980000Z,2024-02-20T14:48:37.788000Z,2024-02-19T15:38:19.510465Z,1839.0,CBCT4R5Q,164,"English, Spanish",Latino/Hispanic,30,Female,White,Chile,Chile,Chile,Spanish,No,Full-Time
65d36ec4d3a5cf9ff30ecb8d,5b96bd9c166e880001b87ff4,APPROVED,Not Applicable,2024-02-19T15:07:57.807000Z,2024-02-19T15:13:57.770000Z,2024-02-20T14:48:36.368000Z,2024-02-19T15:13:58.285451Z,360.0,CBCT4R5Q,275,English,White/Caucasian,26,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Unemployed (and job seeking)
65d36ed1f0f5351b2f41af52,5cfaa4152d99a90019d412da,APPROVED,Not Applicable,2024-02-19T15:08:08.092000Z,2024-02-19T15:15:55.219000Z,2024-02-20T14:48:34.963000Z,2024-02-19T15:15:55.701417Z,468.0,CBCT4R5Q,115,"Portuguese, English",White/Caucasian,27,Female,White,Portugal,Portugal,Portugal,Portuguese,No,Full-Time
65d36ee20a9c4059cc577ae7,6140c26c2ee391b3f4601f01,APPROVED,Not Applicable,2024-02-19T15:08:21.716000Z,2024-02-19T15:20:08.630000Z,2024-02-20T14:48:33.560000Z,2024-02-19T15:20:09.444825Z,707.0,CBCT4R5Q,374,"English, Spanish",Latino/Hispanic,26,Female,Mixed,Mexico,Mexico,Mexico,Spanish,No,Full-Time
65d36f09ac2611bcbae9e12b,62974e9e2c78ea924179b26f,APPROVED,Not Applicable,2024-02-19T15:09:00.698000Z,2024-02-19T15:15:23.816000Z,2024-02-20T14:48:32.251000Z,2024-02-19T15:15:24.346324Z,384.0,CBCT4R5Q,751,English,White/Caucasian,31,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
65d370ba7e4a8de6f51cf1f2,6496f008aae2445efbbf7d47,APPROVED,Not Applicable,2024-02-19T15:16:17.301000Z,2024-02-19T15:28:19.738000Z,2024-02-20T14:48:23.869000Z,2024-02-19T15:28:20.233631Z,723.0,CBCT4R5Q,149,"Portuguese, English",White/Caucasian,30,Female,White,Portugal,Portugal,Portugal,Portuguese,No,Full-Time
65d370c2615606523c67b9b4,5f3e721dde270107cd4c5bf6,APPROVED,Not Applicable,2024-02-19T15:16:18.104000Z,2024-02-19T15:34:07.483000Z,2024-02-20T14:48:20.537000Z,2024-02-19T15:34:08.302796Z,1070.0,CBCT4R5Q,491,"Dutch, English",White/Caucasian,28,Female,White,Netherlands,Netherlands,Netherlands,Dutch,No,DATA_EXPIRED
65d370c4e614fc6d46c34bcb,60827ccde4706170115a3bf5,APPROVED,Not Applicable,2024-02-19T15:16:20.409000Z,2024-02-19T15:24:32.954000Z,2024-02-20T14:48:18.470000Z,2024-02-19T15:24:33.465100Z,493.0,CBCT4R5Q,482,"Dutch, English",White/Caucasian,44,Female,White,Netherlands,Netherlands,Netherlands,Dutch,DATA_EXPIRED,DATA_EXPIRED
65d370c76fd867acbb32d3d7,653bd17a6e76e26b4d834861,APPROVED,Not Applicable,2024-02-19T15:16:27.913000Z,2024-02-19T15:22:33.229000Z,2024-02-20T14:48:14.229000Z,2024-02-19T15:22:34.882466Z,366.0,CBCT4R5Q,131,English,White/Caucasian,35,Female,White,Canada,Canada,Canada,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
65d370c9a7376ddd41b23c47,5f3c202dc59223a250d37f11,APPROVED,Not Applicable,2024-02-19T15:16:25.891000Z,2024-02-19T15:39:09.689000Z,2024-02-20T14:48:16.983000Z,2024-02-19T15:39:10.229607Z,1364.0,CBCT4R5Q,830,"English, French, Spanish",Latino/Hispanic,30,Female,White,Mexico,Mexico,Mexico,Spanish,DATA_EXPIRED,Full-Time
65d374014401fa11c2c5f274,59e1e960d838ae00018507e3,APPROVED,Not Applicable,2024-02-19T15:30:20.098000Z,2024-02-19T15:37:24.438000Z,2024-02-20T14:48:06.720000Z,2024-02-19T15:37:24.988944Z,425.0,CBCT4R5Q,1057,English,White/Caucasian,38,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
65d37403abd2c7921e2f38ae,613a972033d79df11a6570de,APPROVED,Not Applicable,2024-02-19T15:30:31.313000Z,2024-02-19T15:46:23.673000Z,2024-02-20T14:48:03.949000Z,2024-02-19T15:46:24.135966Z,953.0,CBCT4R5Q,941,"English, Spanish",Latino/Hispanic,37,Female,Mixed,Mexico,Mexico,Mexico,Spanish,No,Unemployed (and job seeking)
65d37405b4da1b78f18e8118,5d973e0cd7b8d8001806912c,APPROVED,Not Applicable,2024-02-19T15:30:22.282000Z,2024-02-19T15:38:54.548000Z,2024-02-20T14:48:05.198000Z,2024-02-19T15:38:55.339940Z,513.0,CBCT4R5Q,177,"English, French, Italian",White/Caucasian,28,Female,White,Italy,Italy,Italy,Italian,Yes,Unemployed (and job seeking)
65d37405abd2c7921e2f38b0,60ec6e501cf913ad23992e4d,APPROVED,Not Applicable,2024-02-19T15:32:13.348000Z,2024-02-19T15:44:36.934000Z,2024-02-20T14:47:57.431000Z,2024-02-19T15:44:37.541350Z,744.0,CBCT4R5Q,115,"German, Polish, English",White/Caucasian,33,Female,White,Poland,Poland,Poland,Polish,No,Full-Time
65d37406a35350d739fb550c,60fb1cab39fd626cb9dc093b,APPROVED,Not Applicable,2024-02-19T15:30:51.206000Z,2024-02-19T15:41:19.729000Z,2024-02-20T14:48:00.932000Z,2024-02-19T15:41:20.495531Z,629.0,CBCT4R5Q,240,English,African,30,Female,Black,South Africa,South Africa,South Africa,English,Yes,Full-Time
65d375dd6ee4a2c3b26765a4,5c49e0b1d1150d0001e11987,APPROVED,Not Applicable,2024-02-19T15:38:08.092000Z,2024-02-19T15:53:58.503000Z,2024-02-20T14:47:55.812000Z,2024-02-19T15:53:59.076649Z,951.0,CBCT4R5Q,701,"Spanish, French, Portuguese, Italian, English",White/Caucasian,41,Female,White,Portugal,Portugal,Portugal,Portuguese,No,Full-Time
65d375e4c4f3a27aaf1f5273,615b3fcbe06552b583481a65,APPROVED,Not Applicable,2024-02-19T15:38:22.414000Z,2024-02-19T15:58:38.217000Z,2024-02-20T14:47:49.117000Z,2024-02-19T15:58:38.816927Z,1216.0,CBCT4R5Q,185,English,African,26,Female,Black,South Africa,South Africa,South Africa,English,No,Full-Time
65d375e6b4da1b78f18e81c3,5979ff012cce5b0001d0ddf0,APPROVED,Not Applicable,2024-02-19T15:38:18.160000Z,2024-02-19T15:45:34.288000Z,2024-02-20T14:47:51.045000Z,2024-02-19T15:45:34.768038Z,437.0,CBCT4R5Q,1338,English,White/Caucasian,44,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
65d375e6b141ab4419c68014,5e5cc9ce92d80948da643ebc,APPROVED,Not Applicable,2024-02-19T15:38:14.960000Z,2024-02-19T15:45:42.954000Z,2024-02-20T14:47:52.622000Z,2024-02-19T15:45:43.637334Z,448.0,CBCT4R5Q,735,"Italian, English, Japanese",White/Caucasian,36,Female,White,Italy,Italy,Italy,Italian,No,Part-Time
65d3763c803a68b6a574f8d3,5cdeaeb3557fbd00018a2c59,APPROVED,Not Applicable,2024-02-19T15:39:40.982000Z,2024-02-19T15:47:02.997000Z,2024-02-20T14:47:41.531000Z,2024-02-19T15:47:03.916077Z,443.0,CBCT4R5Q,1019,"English, Italian",White/Caucasian,27,Female,White,Italy,Italy,Italy,Italian,No,DATA_EXPIRED
65d38830abcd5744d58f6e7e,5b2ba56c425ac7000157fd53,APPROVED,Not Applicable,2024-02-19T16:56:23.300000Z,2024-02-19T17:12:57.832000Z,2024-02-20T14:52:32.923000Z,2024-02-19T17:12:58.453444Z,995.0,CBCT4R5Q,107,English,White/Caucasian,69,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
65d389a58a4e4bf17cad3b22,614f874e5b46971822dfa61a,APPROVED,Not Applicable,2024-02-19T17:02:45.909000Z,2024-02-19T17:11:56.709000Z,2024-02-20T14:52:29.381000Z,2024-02-19T17:11:57.219847Z,551.0,CBCT4R5Q,225,English,White/Caucasian,68,Male,White,United States,Israel,United States,English,No,Part-Time
65d389fb6750109bf3144519,60871d7dcbf3bd9bf2c40be8,APPROVED,Not Applicable,2024-02-19T17:03:55.108000Z,2024-02-19T17:19:21.297000Z,2024-02-20T14:52:27.594000Z,2024-02-19T17:19:21.905166Z,927.0,CBCT4R5Q,463,"English, Greek",White/Caucasian,66,Male,White,Greece,Greece,Greece,Greek,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
65d38a05de2e7f83c1d614a9,6523f8d76e87618c47c4ac85,APPROVED,Not Applicable,2024-02-19T17:04:05.337000Z,2024-02-19T17:21:16.315000Z,2024-02-20T14:52:25.687000Z,2024-02-19T17:21:16.950063Z,1031.0,CBCT4R5Q,140,"English, Dutch, German",White/Caucasian,68,Male,White,Netherlands,Netherlands,Netherlands,Dutch,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
65d38a0626c2a47b31281a00,5ea1e407df1e160c7db497c7,APPROVED,Not Applicable,2024-02-19T17:04:10.349000Z,2024-02-19T17:12:02.705000Z,2024-02-20T14:52:22.911000Z,2024-02-19T17:12:03.272747Z,473.0,CBCT4R5Q,1770,English,White/Caucasian,68,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
65d38b82c332a35caefe5497,597c6cdf21db3a0001418541,APPROVED,Not Applicable,2024-02-19T17:10:31.753000Z,2024-02-19T17:17:41.111000Z,2024-02-20T14:52:11.089000Z,2024-02-19T17:17:41.651961Z,430.0,CBCT4R5Q,1637,English,White/Caucasian,66,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
65d38bbb7061f095cb227dd1,5ea0b2cbf710490ac2644b7e,APPROVED,Not Applicable,2024-02-19T17:11:23.587000Z,2024-02-19T17:25:33.915000Z,2024-02-20T14:52:04.861000Z,2024-02-19T17:25:34.540635Z,851.0,CBCT4R5Q,1595,English,White/Caucasian,69,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
65d38bd53a8c782f78684aac,5ea00fd3dc4409000ab95048,APPROVED,Not Applicable,2024-02-19T17:11:54.099000Z,2024-02-19T17:20:36.747000Z,2024-02-20T14:52:02.633000Z,2024-02-19T17:20:37.506569Z,523.0,CBCT4R5Q,1265,English,White/Caucasian,72,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
65d38cecd72e5511ffeb73b3,6570b08c58d63e7508f01281,APPROVED,Not Applicable,2024-02-19T17:16:32.621000Z,2024-02-19T17:26:54.697000Z,2024-02-20T14:51:56.464000Z,2024-02-19T17:26:55.271451Z,623.0,CBCT4R5Q,330,English,White/Caucasian,66,Male,White,United States,United States,United States,English,No,Part-Time
65d38d0b87e897c6f0060e3a,5f2f0ace37658a2e315c4875,APPROVED,Not Applicable,2024-02-19T17:17:04.072000Z,2024-02-19T17:27:03.207000Z,2024-02-20T14:51:53.032000Z,2024-02-19T17:27:03.700723Z,600.0,CBCT4R5Q,1053,"English, French",White/Caucasian,72,Male,White,Canada,Canada,Canada,English,No,Other
65d38de926c2a47b31281b1b,5ffb43ceb5a05a56eadca1ad,APPROVED,Not Applicable,2024-02-19T17:20:41.110000Z,2024-02-19T17:28:39.392000Z,2024-02-20T14:51:48.067000Z,2024-02-19T17:28:39.984625Z,479.0,CBCT4R5Q,1007,English,White/Caucasian,77,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,"Not in paid work (e.g. homemaker', 'retired or disabled)"
65d38e686750109bf31446cf,5838532eaac091000137f09e,APPROVED,Not Applicable,2024-02-19T17:22:48.360000Z,2024-02-19T17:28:05.640000Z,2024-02-20T14:51:46.688000Z,2024-02-19T17:28:06.164569Z,318.0,CBCT4R5Q,2910,English,White/Caucasian,69,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
65d38ec6e90ab1e55a8c5e1a,5b017ef1293d310001023bd8,APPROVED,Not Applicable,2024-02-19T17:24:26.431000Z,2024-02-19T17:31:12.842000Z,2024-02-20T14:51:45.345000Z,2024-02-19T17:31:13.573245Z,407.0,CBCT4R5Q,1379,English,White/Caucasian,69,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
65d38f41e8cb555d10dd3329,61113ad836a1f1b60f4c9389,APPROVED,Not Applicable,2024-02-19T17:26:48.422000Z,2024-02-19T17:35:41.164000Z,2024-02-20T14:51:43.713000Z,2024-02-19T17:35:41.855904Z,533.0,CBCT4R5Q,1230,English,White/Caucasian,70,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
65d38f5adc915625b9652dd2,5e122c6d6887bc8b881c4426,APPROVED,Not Applicable,2024-02-19T17:26:58.560000Z,2024-02-19T17:34:33.851000Z,2024-02-20T14:51:41.221000Z,2024-02-19T17:34:34.652318Z,456.0,CBCT4R5Q,2261,English,White/Caucasian,72,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
65d3915ce1c170ede4798df8,5ead58cf86ea9b025ef6c153,APPROVED,Not Applicable,2024-02-19T17:35:51.276000Z,2024-02-19T17:47:33.881000Z,2024-02-20T14:51:38.305000Z,2024-02-19T17:47:34.464898Z,703.0,CBCT4R5Q,1967,English,White/Caucasian,67,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
65d3915f3ac2983451b5c125,5ded58a8217786000b2b2511,APPROVED,Not Applicable,2024-02-19T17:35:27.154000Z,2024-02-19T17:48:28.559000Z,2024-02-20T14:51:39.620000Z,2024-02-19T17:48:29.170588Z,782.0,CBCT4R5Q,1643,English,White/Caucasian,67,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
65d391761410f792df039b36,5d08077f5826920017833401,APPROVED,Not Applicable,2024-02-19T17:35:55.773000Z,2024-02-19T17:42:27.489000Z,2024-02-20T14:51:36.776000Z,2024-02-19T17:42:27.982608Z,392.0,CBCT4R5Q,2133,English,White/Caucasian,67,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
65d3917a10f4dc5a61aeb9b5,5ef37e2ca184db0e6896d19b,APPROVED,Not Applicable,2024-02-19T17:35:58.113000Z,2024-02-19T17:43:48.422000Z,2024-02-20T14:51:35.126000Z,2024-02-19T17:43:48.983496Z,471.0,CBCT4R5Q,1664,English,White/Caucasian,68,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
65d3919c7061f095cb227f43,5ea29d4aeeb3d71b9b736017,APPROVED,Not Applicable,2024-02-19T17:36:35.276000Z,2024-02-19T17:46:50.853000Z,2024-02-20T14:51:33.242000Z,2024-02-19T17:46:51.479574Z,616.0,CBCT4R5Q,1638,English,White/Caucasian,71,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
65d391a458278808b06558fe,5e62baa196dc6005c592a0ff,APPROVED,Not Applicable,2024-02-19T17:36:49.950000Z,2024-02-19T17:43:37.418000Z,2024-02-20T14:51:31.403000Z,2024-02-19T17:43:38.239728Z,408.0,CBCT4R5Q,1804,English,White/Caucasian,70,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
65d391a934912fa134385851,5ea15f2e173fb7000932a6ff,APPROVED,Not Applicable,2024-02-19T17:37:04.239000Z,2024-02-19T17:48:49.022000Z,2024-02-20T14:51:30.003000Z,2024-02-19T17:48:49.644956Z,705.0,CBCT4R5Q,1935,English,White/Caucasian,65,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
65d391c2a430757703ad3d52,5a82d291eea3d300016e5589,APPROVED,Not Applicable,2024-02-19T17:37:30.954000Z,2024-02-19T17:45:03.670000Z,2024-02-20T14:51:27.344000Z,2024-02-19T17:45:04.211756Z,453.0,CBCT4R5Q,1762,English,White/Caucasian,70,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
65d391dc0a14a2ec81a1b02f,5badf72e733441000102a34d,APPROVED,Not Applicable,2024-02-19T17:37:36.701000Z,2024-02-19T17:45:16.961000Z,2024-02-20T14:51:24.309000Z,2024-02-19T17:45:17.716276Z,461.0,CBCT4R5Q,1582,English,White/Caucasian,65,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
65d391dc79cb2d7fccb624d1,60ae648439ae911bc987c73f,APPROVED,Not Applicable,2024-02-19T17:37:32.708000Z,2024-02-19T17:42:08.734000Z,2024-02-20T14:51:25.560000Z,2024-02-19T17:42:09.353990Z,277.0,CBCT4R5Q,1248,English,White/Caucasian,72,Male,White,Australia,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
65d3881487e897c6f0060caa,5f84e3aa5a8a9e1bd6be956c,APPROVED,Not Applicable,2024-02-19T16:55:57.044000Z,2024-02-19T17:07:13.402000Z,2024-02-20T14:52:34.670000Z,2024-02-19T17:07:14.327750Z,677.0,CBCT4R5Q,421,"English, Spanish",White/Caucasian,65,Female,White,Mexico,Mexico,Mexico,Spanish,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
65d3894d911e1e8e8d871ba7,5be064114c6bd000013368f3,APPROVED,Not Applicable,2024-02-19T17:01:01.124000Z,2024-02-19T17:15:51.772000Z,2024-02-20T14:52:31.565000Z,2024-02-19T17:15:52.606125Z,891.0,CBCT4R5Q,530,"German, English, Polish",Middle Eastern,69,Female,White,Poland,Poland,Poland,Polish,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
65d38ab1fdd7369d7e24c045,5f27d05bbf1239014776fc3a,APPROVED,Not Applicable,2024-02-19T17:06:57.355000Z,2024-02-19T17:18:10.370000Z,2024-02-20T14:52:20.575000Z,2024-02-19T17:18:10.971899Z,674.0,CBCT4R5Q,603,"Afrikaans, English",White/Caucasian,65,Female,White,South Africa,South Africa,South Africa,English,No,Part-Time
65d38acd5015b65c2fbeaa67,65537f4ea535cf8a16176943,APPROVED,Not Applicable,2024-02-19T17:07:31.749000Z,2024-02-19T17:17:40.629000Z,2024-02-20T14:52:18.978000Z,2024-02-19T17:17:41.181491Z,609.0,CBCT4R5Q,106,English,White/Caucasian,65,Female,White,United Kingdom,Spain,United Kingdom,English,No,Part-Time
65d38b0379435f422fa4ff20,597b87dbfa99240001debee2,APPROVED,Not Applicable,2024-02-19T17:08:59.810000Z,2024-02-19T17:15:34.785000Z,2024-02-20T14:52:16.899000Z,2024-02-19T17:15:35.403210Z,395.0,CBCT4R5Q,961,English,White/Caucasian,67,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
65d38b64500e65e3e0f1ddd6,613a4c8c7e9c6c51894b82a6,APPROVED,Not Applicable,2024-02-19T17:10:01.361000Z,2024-02-19T17:21:54.412000Z,2024-02-20T14:52:12.795000Z,2024-02-19T17:21:55.016873Z,714.0,CBCT4R5Q,814,English,White/Caucasian,68,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
65d38b649d058121a29e56a8,57e1ba44011c350001354aef,APPROVED,Not Applicable,2024-02-19T17:09:56.508000Z,2024-02-19T17:18:21.793000Z,2024-02-20T14:52:15.052000Z,2024-02-19T17:18:22.420751Z,506.0,CBCT4R5Q,591,English,White/Caucasian,65,Female,White,Canada,Canada,Canada,English,No,Full-Time
65d38b9680c656fe940154de,61059784fd4a489bfad21fcd,APPROVED,Not Applicable,2024-02-19T17:11:04.292000Z,2024-02-19T17:21:46.779000Z,2024-02-20T14:52:09.740000Z,2024-02-19T17:21:47.409118Z,643.0,CBCT4R5Q,988,English,White/Caucasian,65,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
65d38ba438fb9e51276c27ba,59801bfa5f25e90001263301,APPROVED,Not Applicable,2024-02-19T17:11:06.448000Z,2024-02-19T17:26:14.790000Z,2024-02-20T14:52:06.639000Z,2024-02-19T17:26:15.358776Z,909.0,CBCT4R5Q,1466,English,White/Caucasian,73,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
65d38bd3a1c052226d14442c,629d16db307da2e64ea7b1e7,APPROVED,Not Applicable,2024-02-19T17:13:03.446000Z,2024-02-19T17:22:05.641000Z,2024-02-20T14:52:01.048000Z,2024-02-19T17:22:06.469445Z,543.0,CBCT4R5Q,2812,English,East Asian,65,Female,Asian,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
65d38ca69e7075db62e7ba12,5e510d0760dd0913e45370dc,APPROVED,Not Applicable,2024-02-19T17:15:23.306000Z,2024-02-19T17:23:03.019000Z,2024-02-20T14:51:59.461000Z,2024-02-19T17:23:03.596165Z,460.0,CBCT4R5Q,1317,English,White/Caucasian,69,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
65d38ce279435f422fa4ffc3,5e4c511d056b9c0ad9b6fd24,APPROVED,Not Applicable,2024-02-19T17:16:29.109000Z,2024-02-19T17:33:52.012000Z,2024-02-20T14:51:57.933000Z,2024-02-19T17:33:52.723458Z,1043.0,CBCT4R5Q,1401,English,White/Caucasian,66,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
65d38cfa3ac2983451b5c044,5f088147510abc0947ad09cb,APPROVED,Not Applicable,2024-02-19T17:16:47.432000Z,2024-02-19T17:23:48.641000Z,2024-02-20T14:51:54.281000Z,2024-02-19T17:23:49.235696Z,422.0,CBCT4R5Q,1316,English,White/Caucasian,70,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
65d38d15d15468ab5b584306,5d960ffd35a770001a9a0592,APPROVED,Not Applicable,2024-02-19T17:17:13.393000Z,2024-02-19T17:24:47.568000Z,2024-02-20T14:51:51.591000Z,2024-02-19T17:24:48.161165Z,455.0,CBCT4R5Q,1681,English,White/Caucasian,66,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
65d38d9ca17dcf5dd96c27ae,6310ccbda708843d8c079b6d,APPROVED,Not Applicable,2024-02-19T17:19:29.658000Z,2024-02-19T17:26:24.419000Z,2024-02-20T14:51:49.523000Z,2024-02-19T17:26:24.985686Z,415.0,CBCT4R5Q,854,English,White/Caucasian,66,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
65d3926b67e1491bb215081a,597df450813b0c00019caf74,APPROVED,Not Applicable,2024-02-19T17:40:04.503000Z,2024-02-19T17:46:36.771000Z,2024-02-20T14:51:22.948000Z,2024-02-19T17:46:37.534672Z,393.0,CBCT4R5Q,428,English,White/Caucasian,67,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
65d393e8aecf5769d4b6275a,5d812e3c613aa900188746a6,APPROVED,Not Applicable,2024-02-19T17:46:16.065000Z,2024-02-19T18:00:12.582000Z,2024-02-20T14:51:21.727000Z,2024-02-19T18:00:13.141378Z,837.0,CBCT4R5Q,1593,English,White/Caucasian,66,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
65d3945ba1e8a79579cfe710,5ea9a45308251a0bef40b8c3,APPROVED,Not Applicable,2024-02-19T17:48:16.279000Z,2024-02-19T17:55:49.698000Z,2024-02-20T14:51:19.712000Z,2024-02-19T17:55:50.312878Z,454.0,CBCT4R5Q,1037,English,White/Caucasian,71,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
65d3949e9d058121a29e5940,56c5c6489b720300057af888,APPROVED,Not Applicable,2024-02-19T17:49:23.568000Z,2024-02-19T17:55:45.139000Z,2024-02-20T14:51:18.049000Z,2024-02-19T17:55:45.660229Z,382.0,CBCT4R5Q,1374,English,White/Caucasian,65,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
65d396a02b6c3586a3e7bc27,5d5ae10ebe4ce30015ee95e2,APPROVED,Not Applicable,2024-02-19T17:57:56.119000Z,2024-02-19T18:06:58.510000Z,2024-02-20T14:51:15.730000Z,2024-02-19T18:06:59.460984Z,543.0,CBCT4R5Q,1205,English,White/Caucasian,72,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,"Not in paid work (e.g. homemaker', 'retired or disabled)"
65d396e0b93c3be3c2334b3e,5cc8745ba94e300001fd9687,APPROVED,Not Applicable,2024-02-19T17:59:02.131000Z,2024-02-19T18:17:10.739000Z,2024-02-20T14:51:13.346000Z,2024-02-19T18:17:11.409982Z,1089.0,CBCT4R5Q,1541,English,White/Caucasian,66,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
65d39762a1e8a79579cfe80d,5ea03f29271c1b0124707b36,APPROVED,Not Applicable,2024-02-19T18:10:20.937000Z,2024-02-19T18:18:37.628000Z,2024-02-20T14:51:04.948000Z,2024-02-19T18:18:38.543250Z,497.0,CBCT4R5Q,1458,English,White/Caucasian,74,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
65d397632b6c3586a3e7bc60,6534f6c1aaf6d193fc2c1526,APPROVED,Not Applicable,2024-02-19T18:01:13.760000Z,2024-02-19T18:10:57.185000Z,2024-02-20T14:51:11.166000Z,2024-02-19T18:10:58.517982Z,584.0,CBCT4R5Q,170,English,White/Caucasian,67,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
